cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,total_us
80,128,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,255.9379,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,157.5912,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.4%,413.5291
80,256,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,265.4576,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,169.2155,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.3%,434.6731
80,512,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,359.0511,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,226.0352,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.4%,585.0863
80,1024,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,523.3946,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,370.9183,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.4%,894.3128999999999
80,16,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,155.779,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,89.3163,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,245.0953
80,32,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,225.4566,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,128.9418,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,354.39840000000004
80,64,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,247.9983,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,145.2865,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,393.2848
80,128,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,257.8247,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,151.4652,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,409.2899
80,256,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,268.1008,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,164.5129,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,432.6137
80,512,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,357.4769,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,215.4405,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,572.9174
80,1024,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,64,0,438.1081,moe_ck2stages_gemm1_256x64x128x64_1x4_TypeCastExpertWeight_v3_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,413.9833,moe_ck2stages_gemm2_256x64x128x64_1x4_TypeCast_v3_Nswizzle0_no_MulRoutedWeight0,0.0%,852.0914
80,16,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,89.5458,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,65.9949,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.1%,155.54070000000002
80,32,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,121.615,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,88.9958,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.1%,210.6108
80,64,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,129.1891,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,100.1176,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.1%,229.3067
80,128,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,133.6309,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,104.2252,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.1%,237.8561
80,256,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,139.6634,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,109.2368,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.1%,248.9002
80,512,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,187.2796,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,154.5518,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.1%,341.8314
80,1024,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,284.7091,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,255.4906,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.1%,540.1997
80,16,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,89.9287,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,61.054,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,150.98270000000002
80,32,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,114.2954,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,80.9839,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,195.2793
80,64,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,130.6407,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,92.6727,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,223.3134
80,128,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,134.3195,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,96.1391,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,230.4586
80,256,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,139.2209,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,100.9844,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,240.2053
80,512,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,187.6828,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,141.8482,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,329.53099999999995
80,1024,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,281.872,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,231.818,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,513.69
80,16,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Tensor,1,0,32,0,88.6805,moe_ck2stages_gemm1_256x32x64x128_1x4_MulABScale_v1_Nswizzle0_per_tensor_MulRoutedWeight0_silu,0.0%,69.2293,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_per_tensor_MulRoutedWeight1,0.4%,157.9098
80,32,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Tensor,1,0,32,0,117.3378,moe_ck2stages_gemm1_256x32x64x128_1x4_MulABScale_v1_Nswizzle0_per_tensor_MulRoutedWeight0_silu,0.0%,90.0048,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_per_tensor_MulRoutedWeight1,0.4%,207.3426
80,64,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Tensor,1,0,32,0,131.493,moe_ck2stages_gemm1_256x32x64x256_1x4_MulABScale_v1_Nswizzle0_per_tensor_MulRoutedWeight0_silu,0.0%,101.9902,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_per_tensor_MulRoutedWeight1,0.4%,233.4832
80,128,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Tensor,1,0,32,0,134.8903,moe_ck2stages_gemm1_256x32x64x256_1x4_MulABScale_v1_Nswizzle0_per_tensor_MulRoutedWeight0_silu,0.0%,105.2228,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_per_tensor_MulRoutedWeight1,0.4%,240.1131
80,256,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Tensor,1,0,32,0,139.6984,moe_ck2stages_gemm1_256x32x64x256_1x4_MulABScale_v1_Nswizzle0_per_tensor_MulRoutedWeight0_silu,0.0%,109.9724,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_per_tensor_MulRoutedWeight1,0.4%,249.6708
80,512,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Tensor,1,0,32,0,183.0231,moe_ck2stages_gemm1_256x32x64x256_1x4_MulABScale_v1_Nswizzle0_per_tensor_MulRoutedWeight0_silu,0.0%,157.1813,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_per_tensor_MulRoutedWeight1,0.4%,340.2044
80,1024,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Tensor,1,0,32,0,270.8914,moe_ck2stages_gemm1_256x32x64x256_1x4_MulABScale_v1_Nswizzle0_per_tensor_MulRoutedWeight0_silu,0.0%,260.2162,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_per_tensor_MulRoutedWeight1,0.4%,531.1076
80,16,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Tensor,1,1,32,0,84.2563,moe_ck2stages_gemm1_256x32x64x128_1x4_MulABScale_v1_Nswizzle0_per_tensor_MulRoutedWeight1_silu,0.0%,65.2059,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_per_tensor_MulRoutedWeight0,0.0%,149.4622
80,32,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Tensor,1,1,32,0,116.313,moe_ck2stages_gemm1_256x32x64x128_1x4_MulABScale_v1_Nswizzle0_per_tensor_MulRoutedWeight1_silu,0.0%,85.0286,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_per_tensor_MulRoutedWeight0,0.0%,201.3416
80,64,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Tensor,1,1,32,0,129.6147,moe_ck2stages_gemm1_256x32x64x128_1x4_MulABScale_v1_Nswizzle0_per_tensor_MulRoutedWeight1_silu,0.0%,97.6896,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_per_tensor_MulRoutedWeight0,0.0%,227.3043
80,128,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Tensor,1,1,32,0,134.6626,moe_ck2stages_gemm1_256x32x64x256_1x4_MulABScale_v1_Nswizzle0_per_tensor_MulRoutedWeight1_silu,0.0%,101.4684,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_per_tensor_MulRoutedWeight0,0.0%,236.131
80,256,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Tensor,1,1,32,0,139.8815,moe_ck2stages_gemm1_256x32x64x256_1x4_MulABScale_v1_Nswizzle0_per_tensor_MulRoutedWeight1_silu,0.0%,106.9703,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_per_tensor_MulRoutedWeight0,0.0%,246.8518
80,512,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Tensor,1,1,32,0,181.5497,moe_ck2stages_gemm1_256x32x64x256_1x4_MulABScale_v1_Nswizzle0_per_tensor_MulRoutedWeight1_silu,0.0%,145.8214,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_per_tensor_MulRoutedWeight0,0.0%,327.3711
80,1024,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Tensor,1,1,32,0,270.1825,moe_ck2stages_gemm1_256x32x64x256_1x4_MulABScale_v1_Nswizzle0_per_tensor_MulRoutedWeight1_silu,0.0%,247.6162,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_per_tensor_MulRoutedWeight0,0.0%,517.7987
80,16,2048,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,47.8047,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,38.2441,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.0%,86.0488
80,32,2048,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,59.8292,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,51.2858,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.0%,111.115
80,64,2048,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,61.636,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,55.509,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.0%,117.145
80,128,2048,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,64.082,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,57.4694,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.0%,121.5514
80,256,2048,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,66.2715,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,59.2337,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.0%,125.5052
80,512,2048,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,96.9888,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,84.1154,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.0%,181.1042
80,1024,2048,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,138.8968,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,132.8933,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1,0.0%,271.79010000000005
80,16,2048,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,48.0952,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,35.239,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,83.3342
80,32,2048,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,59.4344,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,46.247,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,105.6814
80,64,2048,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,62.6916,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,51.7606,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,114.4522
80,128,2048,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,64.9686,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,53.261,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,118.2296
80,256,2048,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,64,0,90.6873,moe_ck2stages_gemm1_256x64x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,109.2719,moe_ck2stages_gemm2_256x64x128x64_1x4_TypeCast_v3_Nswizzle0_no_MulRoutedWeight0,0.0%,199.9592
80,512,2048,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,89.6155,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,74.9893,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,164.6048
80,1024,2048,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,32,0,144.0118,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_no_MulRoutedWeight1_silu,0.0%,121.1407,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0,0.0%,265.1525
256,16,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,87.9827,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,50.4725,moe_ck2stages_gemm2_256x32x128x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight1,0.3%,138.4552
256,32,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,120.8363,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,65.1117,moe_ck2stages_gemm2_256x32x128x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight1,0.4%,185.948
256,64,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,137.3623,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,75.6669,moe_ck2stages_gemm2_256x32x128x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight1,0.4%,213.0292
256,128,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,139.6659,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,77.5117,moe_ck2stages_gemm2_256x32x128x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight1,0.4%,217.1776
256,256,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,140.6049,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight0_silu,0.0%,80.4324,moe_ck2stages_gemm2_256x32x128x128_1x4_TypeCast_v1_Nswizzle0_no_MulRoutedWeight1,0.4%,221.0373
